temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy
25.5,25.5,17.4,60.94,0.016,100,9.4,1.7,11,1015.6,89.4,16.0,157,0.6
20.4,20.4,18.5,88.77,9.922,100,9.4,14.3,36,1015.9,100.0,6.2,33,0.1
21.0,21.0,18.5,85.83,0.0,0,11.2,1.0,6,1015.6,100.0,10.6,45,0.2
20.9,20.9,18.4,85.82,0.0,0,13.0,0.8,358,1015.4,90.3,11.7,79,0.3
21.4,21.4,19.3,88.28,0.0,0,11.2,0.0,0,1015.0,99.6,10.6,33,0.1
21.2,21.2,19.9,92.05,0.0,0,9.4,0.8,2,1015.2,99.6,8.6,0,0.0
20.1,20.1,18.9,92.5,0.0,0,7.6,0.6,358,1015.4,36.4,10.2,0,0.0
19.1,19.1,18.4,95.74,0.0,0,7.6,0.0,0,1015.9,90.3,5.7,0,0.0
18.3,18.3,17.5,94.69,0.0,0,7.6,0.0,0,1015.9,14.4,1.7,0,0.0
17.3,17.3,17.0,98.17,0.0,0,7.6,0.0,0,1016.0,56.8,2.6,0,0.0
17.3,17.3,16.6,95.54,0.0,0,7.6,5.5,254,1016.1,97.8,1.7,0,0.0
16.2,16.2,16.0,98.83,0.0,0,5.4,0.0,0,1015.9,84.7,1.4,0,0.0
16.0,16.0,15.3,95.19,0.0,0,7.6,0.3,12,1016.2,76.9,2.4,0,0.0
14.9,14.9,14.7,98.74,0.0,0,7.6,0.2,12,1016.0,75.6,1.5,0,0.0
14.5,14.5,14.3,98.73,0.0,0,7.6,0.2,350,1016.2,75.6,1.5,0,0.0
14.4,14.4,14.2,98.8,0.0,0,7.6,0.2,349,1016.3,75.6,1.5,46,0.2
18.1,18.1,17.8,98.13,0.0,0,7.6,0.1,6,1016.5,0.5,4.0,190,0.7
20.8,20.8,18.1,84.61,0.0,0,9.4,7.6,209,1016.9,0.0,11.6,353,1.3
23.0,23.0,18.2,74.62,0.0,0,9.4,9.1,173,1016.8,0.0,15.9,524,1.9
24.5,24.5,19.1,72.21,0.0,0,11.2,6.1,177,1016.9,0.0,15.9,663,2.4
25.7,25.7,18.8,65.46,0.0,0,13.0,6.2,160,1016.7,0.9,16.0,820,3.0
26.4,26.4,19.2,64.82,0.0,0,14.8,9.6,206,1016.6,79.1,16.0,702,2.5
27.3,28.6,19.1,60.79,0.0,0,14.8,9.9,180,1016.2,82.2,16.0,658,2.4
27.5,28.4,18.0,56.39,0.0,0,33.5,15.6,233,1015.6,26.5,16.0,684,2.5
28.5,29.3,17.8,52.32,0.0,0,35.3,15.5,244,1015.3,29.6,16.0,671,2.4
28.4,29.2,17.7,52.22,0.0,0,35.3,13.7,263,1015.1,32.1,16.0,523,1.9
28.5,29.3,18.0,53.18,0.0,0,20.5,11.3,273,1015.2,28.3,16.0,369,1.3
27.4,28.4,18.2,57.3,0.0,0,20.5,13.1,237,1015.0,28.3,16.0,78,0.3
23.6,23.6,17.8,70.05,0.0,0,20.5,9.8,182,1015.3,89.0,14.3,16,0.1
22.2,22.2,18.9,81.82,0.016,100,16.6,0.4,6,1015.9,13.1,13.4,0,0.0
20.2,20.2,17.9,86.3,0.0,0,13.0,5.2,119,1016.4,2.9,7.4,0,0.0
18.4,18.4,17.4,94.1,0.0,0,11.2,0.9,24,1016.8,5.9,11.7,0,0.0
20.6,20.6,18.3,86.59,0.0,0,14.8,9.1,135,1016.7,84.7,13.4,0,0.0
20.1,20.1,18.3,89.53,0.0,0,14.8,5.9,161,1016.1,2.9,11.7,0,0.0
19.1,19.1,17.9,92.99,0.0,0,14.8,1.0,317,1015.9,2.9,10.9,0,0.0
19.1,19.1,18.0,92.96,0.0,0,16.6,4.6,231,1015.7,2.9,11.7,0,0.0
18.8,18.8,17.9,94.78,0.0,0,16.6,6.0,204,1015.6,2.9,11.7,0,0.0
19.2,19.2,17.9,92.52,0.0,0,14.8,8.0,229,1015.6,2.9,11.6,0,0.0
19.6,19.6,18.4,92.54,0.0,0,22.3,9.7,239,1015.9,49.1,11.6,0,0.0
20.1,20.1,18.8,92.46,0.0,0,24.1,10.9,256,1016.1,98.8,8.7,26,0.1
20.8,20.8,18.9,89.02,0.0,0,29.5,9.4,259,1016.5,89.4,8.6,36,0.1
21.3,21.3,19.3,88.74,0.0,0,27.7,9.8,271,1017.2,100.0,8.6,62,0.2
21.8,21.8,18.9,83.87,0.0,0,27.7,15.8,282,1017.8,90.6,11.3,142,0.5
21.3,21.3,18.4,83.26,0.0,0,27.7,19.5,291,1018.0,100.0,14.3,639,2.3
22.9,22.9,17.9,73.36,0.0,0,35.3,18.5,306,1018.1,85.0,16.0,544,2.0
23.0,23.0,17.2,69.96,0.0,0,25.9,13.9,300,1018.3,98.8,16.0,412,1.5
23.5,23.5,17.1,67.66,0.0,0,27.7,16.8,315,1018.7,93.8,16.0,581,2.1
25.0,25.0,17.0,61.05,0.0,0,27.7,13.8,272,1018.5,56.0,16.0,286,1.0
24.0,24.0,16.2,61.45,0.0,0,25.9,15.6,324,1018.5,99.6,16.0,338,1.2
24.0,24.0,16.7,63.65,0.0,0,25.9,14.0,320,1018.4,99.6,16.0,197,0.7
23.5,23.5,16.1,63.11,0.0,0,24.1,16.6,299,1018.7,99.6,16.0,227,0.8
23.4,23.4,16.1,63.47,0.0,0,24.1,13.0,284,1018.5,89.0,16.0,223,0.8
23.0,23.0,16.2,65.62,0.0,0,20.5,11.3,300,1018.9,2.9,16.0,57,0.2
21.0,21.0,16.1,73.63,0.0,0,14.8,8.0,273,1019.3,45.7,16.0,4,0.0
17.6,17.6,16.1,90.91,0.0,0,11.2,1.4,347,1019.9,1.6,14.3,0,0.0
16.3,16.3,14.6,89.66,0.0,0,11.2,1.1,346,1020.0,1.6,13.4,0,0.0
18.1,18.1,15.7,85.99,0.0,0,11.2,7.6,300,1020.0,0.9,16.0,0,0.0
18.6,18.6,16.2,86.09,0.0,0,11.2,10.8,293,1020.5,1.6,16.0,0,0.0
15.4,15.4,14.6,94.53,0.0,0,9.4,0.6,352,1020.6,0.9,11.7,0,0.0
14.0,14.0,13.9,99.0,0.0,0,11.2,0.7,356,1020.6,0.5,3.4,0,0.0
14.2,14.2,13.9,97.61,0.0,0,11.2,0.1,1,1020.7,40.9,3.9,0,0.0
17.2,17.2,16.2,93.54,0.0,0,13.0,5.5,40,1020.8,84.7,14.2,0,0.0
16.8,16.8,15.8,93.89,0.0,0,13.0,5.8,26,1021.1,36.4,16.0,0,0.0
16.7,16.7,15.2,90.58,0.0,0,13.0,5.4,17,1021.5,48.7,15.9,41,0.1
18.4,18.4,16.2,87.27,0.0,0,14.8,9.6,352,1022.1,89.0,15.9,132,0.5
20.6,20.6,16.5,77.46,0.0,0,14.8,9.4,6,1022.5,36.4,16.0,407,1.5
21.7,21.7,16.4,72.21,0.0,0,14.8,8.9,36,1022.8,12.8,16.0,537,1.9
22.8,22.8,15.5,63.27,0.0,0,16.6,2.9,360,1022.6,58.7,16.0,643,2.3
24.4,24.4,14.5,54.17,0.0,0,16.6,7.6,350,1022.6,41.3,16.0,993,3.6
23.9,23.9,15.4,58.81,0.0,0,29.5,14.6,313,1022.6,55.6,16.0,726,2.6
23.2,23.2,13.7,55.23,0.0,0,16.6,10.6,337,1022.5,82.2,16.0,739,2.7
26.1,26.1,14.2,47.76,0.0,0,16.6,16.2,350,1022.1,94.1,16.0,660,2.4
25.2,25.2,13.8,49.07,0.0,0,13.0,10.8,24,1021.9,79.1,16.0,728,2.6
24.3,24.3,13.4,50.45,0.0,0,14.8,9.8,9,1021.8,82.2,16.0,422,1.5
25.2,25.2,13.4,47.99,0.0,0,14.8,13.9,360,1021.5,45.7,16.0,91,0.3
23.3,23.3,13.9,55.71,0.0,0,14.8,12.1,1,1021.7,8.4,16.0,223,0.8
23.6,23.6,14.3,56.25,0.0,0,16.6,10.4,27,1021.8,37.7,16.0,64,0.2
22.0,22.0,13.9,60.01,0.0,0,14.8,8.3,21,1021.8,12.8,16.0,2,0.0
20.9,20.9,14.2,65.54,0.0,0,13.0,7.7,33,1022.1,98.4,16.0,0,0.0
19.6,19.6,14.2,71.35,0.0,0,11.2,0.6,25,1023.0,82.2,16.0,0,0.0
16.0,16.0,14.3,89.76,0.0,0,11.2,1.1,17,1023.0,34.5,16.0,0,0.0
15.5,15.5,13.3,87.26,0.0,0,9.4,5.4,74,1023.0,0.9,16.0,0,0.0
12.9,12.9,11.9,93.88,0.0,0,9.4,0.2,5,1023.1,0.9,16.0,0,0.0
12.7,12.7,11.5,92.38,0.0,0,7.6,0.0,0,1023.1,0.9,10.9,0,0.0
12.1,12.1,11.9,98.68,0.0,0,9.4,4.9,37,1023.1,24.5,14.3,0,0.0
12.2,12.2,11.9,98.1,0.0,0,9.4,0.2,1,1023.5,0.9,16.0,0,0.0
12.5,12.5,11.9,95.59,0.0,0,9.4,4.9,46,1023.5,1.6,16.0,0,0.0
14.0,14.0,13.3,95.64,0.0,0,9.4,4.9,46,1023.8,1.6,15.9,67,0.2
17.3,17.3,14.4,83.16,0.0,0,9.4,7.7,48,1024.0,1.6,15.9,220,0.8
20.1,20.1,12.5,61.61,0.0,0,11.2,9.9,76,1024.1,0.9,16.0,402,1.4
21.8,21.8,12.3,54.77,0.0,0,11.2,11.3,63,1024.2,0.9,16.0,566,2.0
23.4,23.4,12.9,51.75,0.0,0,13.0,7.4,70,1024.0,0.9,16.0,708,2.5
24.3,24.3,13.6,51.28,0.0,0,13.0,8.5,80,1023.8,28.3,16.0,857,3.1
25.0,25.0,13.1,47.57,0.0,0,13.0,5.6,20,1023.0,11.5,16.0,898,3.2
25.6,25.6,11.6,41.68,0.0,0,13.0,8.4,101,1022.8,4.0,16.0,909,3.3
26.1,26.1,12.7,43.43,0.0,0,27.7,11.0,41,1022.6,77.1,16.0,665,2.4
25.8,25.8,12.3,42.9,0.0,0,16.6,6.0,70,1021.9,43.7,16.0,689,2.5
26.3,26.3,12.3,41.83,0.0,0,16.6,8.5,10,1021.6,0.9,16.0,518,1.9
26.3,26.3,10.3,36.78,0.0,0,16.6,6.7,107,1021.3,0.9,16.0,389,1.4
25.7,25.7,10.7,39.09,0.0,0,14.8,9.9,47,1021.0,0.9,16.0,214,0.8
23.5,23.5,10.0,42.43,0.0,0,14.8,11.3,125,1020.9,0.9,16.0,78,0.3
20.2,20.2,11.1,56.02,0.0,0,13.0,6.4,157,1021.0,0.9,16.0,0,0.0
15.7,15.7,12.4,80.42,0.0,0,9.4,1.1,45,1021.4,0.9,16.0,0,0.0
14.2,14.2,12.4,88.94,0.0,0,7.6,0.0,0,1021.4,0.0,16.0,0,0.0
13.2,13.2,12.3,94.36,0.0,0,7.6,0.4,3,1021.4,0.0,15.9,0,0.0
11.4,11.4,11.0,96.98,0.0,0,5.4,0.0,0,1021.8,0.5,6.0,0,0.0
11.4,11.4,11.0,97.49,0.0,0,5.4,0.0,0,1021.7,0.9,16.0,0,0.0
10.7,10.7,9.9,94.59,0.0,0,5.4,0.0,0,1021.4,0.9,2.3,0,0.0
10.8,10.8,10.5,98.46,0.0,0,5.4,0.6,358,1021.2,0.0,4.2,0,0.0
10.0,10.0,9.8,98.55,0.0,0,5.4,0.0,0,1021.0,74.0,2.3,0,0.0
9.9,9.9,9.7,98.55,0.0,0,5.4,0.2,1,1021.3,0.9,2.3,0,0.0
10.0,10.0,9.4,95.76,0.0,0,7.6,0.2,2,1021.8,0.9,14.1,70,0.3
16.3,16.3,14.3,87.71,0.0,0,7.6,0.2,1,1022.2,0.9,15.8,226,0.8
20.1,20.1,15.0,72.54,0.0,0,11.2,0.2,2,1022.2,0.9,15.9,411,1.5
22.9,22.9,15.5,62.86,0.0,0,13.0,7.3,98,1022.4,0.9,15.9,585,2.1
24.0,24.0,15.5,58.9,0.0,0,13.0,1.6,17,1022.6,0.9,16.0,723,2.6
24.4,24.4,14.8,54.87,0.0,0,14.8,8.0,139,1022.4,44.4,16.0,837,3.0
25.7,25.7,14.7,50.72,0.0,0,14.8,10.5,162,1021.8,1.6,16.0,864,3.1
26.3,26.3,13.8,46.19,0.0,0,16.6,1.6,15,1021.4,0.9,16.0,856,3.1
26.9,27.2,14.9,47.82,0.0,0,16.6,9.6,179,1020.7,0.9,16.0,797,2.9
27.3,27.6,15.4,48.06,0.0,0,18.4,11.2,124,1020.3,0.9,16.0,693,2.5
27.3,27.4,14.4,45.14,0.0,0,18.4,10.7,150,1019.8,0.9,16.0,558,2.0
26.8,27.1,14.5,46.68,0.0,0,18.4,8.4,181,1019.6,0.9,16.0,396,1.4
26.2,26.2,14.0,47.02,0.0,0,16.6,12.7,150,1019.3,0.9,16.0,229,0.8
25.1,25.1,15.0,53.67,0.0,0,16.6,11.8,134,1018.7,0.9,16.0,71,0.3
22.3,22.3,15.4,65.38,0.0,0,11.2,9.6,140,1018.6,0.9,16.0,0,0.0
20.2,20.2,14.3,68.99,0.0,0,11.2,5.6,149,1019.1,0.9,16.0,0,0.0
15.8,15.8,13.6,86.54,0.0,0,9.4,0.0,0,1019.5,0.0,16.0,0,0.0
15.6,15.6,13.9,90.12,0.0,0,9.4,0.0,0,1019.4,0.0,16.0,0,0.0
14.2,14.2,13.5,95.49,0.0,0,7.6,0.0,0,1019.8,0.0,3.4,0,0.0
13.8,13.8,13.5,98.3,0.0,0,7.6,0.0,0,1019.4,0.0,3.2,0,0.0
13.4,13.4,12.6,94.76,0.0,0,7.6,0.0,0,1020.2,0.0,2.4,0,0.0
13.4,13.4,12.6,94.82,0.0,0,5.4,0.0,0,1019.7,0.0,3.0,0,0.0
12.4,12.4,12.1,98.04,0.0,0,5.4,0.0,0,1019.8,0.8,2.3,0,0.0
13.2,13.2,13.0,99.13,0.0,0,5.4,0.6,5,1019.9,0.8,2.7,0,0.0
13.3,13.3,12.5,94.82,0.0,0,5.4,0.0,0,1019.9,86.9,2.1,63,0.2
17.5,17.5,16.7,95.16,0.0,0,7.6,0.0,0,1019.6,1.7,10.7,200,0.7
21.9,21.9,18.3,80.19,0.0,0,9.4,4.9,132,1019.4,1.7,15.9,405,1.5
24.4,24.4,19.9,76.08,0.0,0,13.0,7.8,179,1019.3,1.7,16.0,508,1.8
26.3,26.3,18.3,61.59,0.0,0,14.8,12.8,160,1019.0,1.7,16.0,696,2.5
27.4,28.0,17.2,53.74,0.0,0,27.7,12.9,177,1018.5,2.9,16.0,824,3.0
28.0,28.4,16.6,49.98,0.0,0,18.4,11.5,195,1018.0,2.9,16.0,641,2.3
28.5,29.2,17.6,51.71,0.0,0,20.5,14.0,187,1017.6,2.9,16.0,872,3.1
30.0,30.9,18.1,48.88,0.0,0,18.4,6.4,0,1016.9,1.7,16.0,787,2.8
30.1,31.2,18.6,50.21,0.0,0,18.4,11.5,213,1015.9,1.7,16.0,687,2.5
30.2,31.3,18.6,50.07,0.0,0,20.5,15.1,201,1015.2,23.0,16.0,511,1.8
30.7,31.9,18.8,49.08,0.0,0,20.5,10.0,140,1014.9,4.5,16.0,374,1.3
29.4,30.4,18.4,51.57,0.0,0,20.5,11.4,190,1014.5,45.6,16.0,242,0.9
27.9,29.1,18.8,57.5,0.0,0,20.5,12.6,132,1014.8,88.2,16.0,13,0.0
26.8,27.8,18.3,59.36,0.0,0,14.8,9.5,161,1014.5,93.9,16.0,0,0.0
25.2,25.2,18.8,67.53,0.0,0,13.0,6.3,186,1014.6,99.6,15.9,0,0.0
25.1,25.1,18.8,68.19,0.0,0,14.8,11.2,171,1015.2,99.6,15.9,0,0.0
22.8,22.8,20.5,87.03,1.535,100,13.0,1.0,6,1015.0,100.0,15.6,0,0.0
22.6,22.6,21.1,91.23,0.0,0,11.2,0.3,5,1014.8,51.7,13.4,0,0.0
21.6,21.6,20.7,94.64,0.0,0,11.2,0.0,0,1014.7,46.0,10.8,0,0.0
21.1,21.1,20.2,94.36,0.0,0,11.2,5.4,241,1014.3,13.4,6.6,0,0.0
21.6,21.6,20.7,94.97,0.0,0,13.0,1.9,341,1013.9,3.3,9.2,0,0.0
21.5,21.5,20.7,95.4,0.0,0,13.0,1.3,339,1013.8,6.2,7.4,0,0.0
20.5,20.5,20.1,98.02,0.0,0,11.2,4.9,236,1013.4,2.9,5.7,0,0.0
21.5,21.5,20.7,95.5,0.0,0,13.0,0.9,336,1013.5,2.9,5.4,47,0.2
22.4,22.4,21.7,95.93,0.0,0,13.0,6.1,208,1013.6,88.2,7.2,123,0.4
23.1,23.1,22.2,94.75,0.0,0,13.0,10.0,211,1014.0,88.2,7.4,97,0.3
24.0,24.0,22.2,89.46,0.0,0,16.6,8.9,229,1014.1,100.0,10.9,210,0.8
24.4,24.4,21.9,85.88,0.285,100,16.6,11.4,227,1013.7,100.0,11.2,169,0.6
25.5,25.5,22.3,82.58,0.114,100,18.4,9.7,171,1013.6,89.8,12.2,549,2.0
27.1,29.5,22.3,75.2,0.034,100,20.5,11.2,180,1013.0,48.4,16.0,574,2.1
27.2,29.5,21.9,72.66,0.0,0,22.3,12.9,148,1012.2,88.0,16.0,279,1.0
27.9,30.4,21.8,69.63,0.0,0,29.5,20.0,194,1011.5,88.4,15.9,242,0.9
27.9,30.1,21.4,67.85,0.0,0,20.5,14.8,166,1010.7,34.3,16.0,440,1.6
28.7,31.5,21.8,66.28,0.0,0,20.5,14.1,185,1010.3,48.4,16.0,474,1.7
27.4,30.0,22.3,73.41,0.0,0,18.4,13.4,153,1009.7,45.6,16.0,236,0.8
27.3,30.1,22.8,76.53,0.0,0,18.4,13.9,142,1009.5,24.3,16.0,145,0.5
26.7,28.9,22.3,76.8,0.0,0,16.6,11.7,130,1009.0,2.9,16.0,17,0.1
25.6,25.6,22.3,82.25,0.0,0,18.4,11.2,123,1008.7,27.1,16.0,0,0.0
24.9,24.9,22.3,85.67,0.0,0,18.4,8.1,138,1008.6,78.0,16.0,0,0.0
23.4,23.4,20.8,85.49,1.873,100,16.6,7.3,126,1008.6,89.8,14.7,0,0.0
23.5,23.5,20.2,82.03,0.148,100,33.8,23.4,257,1008.7,100.0,15.9,0,0.0
22.0,22.0,19.6,86.51,0.017,100,14.8,11.0,240,1008.1,51.3,13.4,0,0.0
21.0,21.0,19.6,91.95,0.0,0,14.8,5.7,222,1007.6,55.6,16.0,0,0.0
20.2,20.2,19.6,95.91,0.0,0,14.8,0.8,345,1007.3,80.8,16.0,0,0.0
19.4,19.4,19.1,98.54,0.0,0,3.6,5.4,228,1007.4,34.3,11.7,0,0.0
19.7,19.7,19.1,96.31,0.0,0,5.4,6.5,230,1007.2,80.8,13.4,0,0.0
20.8,20.8,19.4,91.85,0.0,0,7.6,17.4,247,1007.5,97.0,16.0,0,0.0
20.8,20.8,19.4,91.85,0.0,0,9.4,9.5,234,1007.6,99.6,16.0,11,0.0
20.8,20.8,20.0,94.72,0.0,0,13.0,9.7,239,1008.2,100.0,13.4,32,0.1
21.3,21.3,20.6,95.88,0.256,100,16.6,6.6,240,1008.4,100.0,5.1,70,0.3
22.3,22.3,21.1,93.19,0.426,100,14.8,11.0,273,1008.3,100.0,14.6,92,0.3
22.4,22.4,20.7,89.78,0.0,0,16.6,13.5,288,1008.6,100.0,16.0,201,0.7
24.9,24.9,21.1,79.52,0.0,0,33.5,16.6,296,1008.6,89.8,16.0,913,3.3
27.2,29.2,21.1,69.18,0.0,0,33.7,19.3,282,1008.3,88.0,16.0,580,2.1
27.7,29.5,20.5,65.14,0.0,0,31.7,23.5,291,1008.7,89.8,16.0,416,1.5
29.1,30.8,19.9,57.82,0.0,0,42.1,20.6,300,1008.3,89.8,16.0,642,2.3
29.3,31.1,20.0,57.06,0.0,0,46.4,24.9,290,1008.2,88.4,16.0,660,2.4
29.2,31.1,20.0,57.68,0.043,100,42.3,20.2,292,1008.3,34.3,16.0,549,2.0
29.0,30.5,19.5,56.7,0.0,0,37.1,22.3,293,1008.0,29.9,16.0,348,1.3
28.9,30.7,20.0,58.48,0.0,0,22.3,12.5,291,1008.1,1.7,16.0,173,0.6
27.4,29.1,20.5,66.42,0.0,0,20.5,9.7,281,1008.6,1.7,16.0,57,0.2
25.1,25.1,20.0,73.29,0.0,0,20.5,11.2,264,1009.3,1.7,16.0,0,0.0
23.8,23.8,20.0,79.3,0.0,0,20.5,9.8,260,1010.3,1.7,16.0,0,0.0
21.7,21.7,19.5,87.24,0.0,0,20.5,8.2,269,1010.7,1.7,16.0,0,0.0
