temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
9.5,9.5,5.2,74.36,0.0,0,6.5,0.4,8,1017.2,3.2,16.0,0,0.0,0
9.0,8.0,5.8,80.43,0.0,0,13.3,7.3,104,1016.3,3.2,16.0,0,0.0,0
9.0,8.1,5.8,80.15,0.0,0,14.0,6.9,105,1016.4,3.2,16.0,0,0.0,0
9.1,7.8,5.9,80.19,0.0,0,28.4,8.6,166,1015.7,98.8,14.0,0,0.0,0
9.5,7.2,6.2,79.91,0.0,0,32.8,15.9,92,1014.9,98.8,11.3,6,0.0,0
9.6,8.2,6.2,79.5,0.0,0,25.6,9.7,109,1014.7,100.0,13.1,32,0.1,0
10.2,10.2,6.3,76.42,0.0,0,31.3,13.0,106,1014.6,100.0,13.0,56,0.2,1
9.7,8.0,7.2,84.7,0.38,100,29.5,11.6,79,1013.8,100.0,8.3,74,0.3,1
10.2,10.2,7.9,85.7,0.484,100,19.4,13.4,99,1013.2,100.0,6.3,110,0.4,1
10.3,10.3,8.4,88.23,2.132,100,31.7,20.2,106,1012.2,100.0,3.4,130,0.5,1
10.3,10.3,8.9,91.31,1.587,100,39.1,20.7,99,1009.5,100.0,5.1,97,0.3,1
10.8,10.8,10.0,94.54,3.424,100,31.7,11.2,90,1009.1,100.0,2.9,69,0.2,1
11.3,11.3,10.0,91.36,3.844,100,31.0,18.2,105,1008.3,100.0,7.6,101,0.4,1
11.4,11.4,10.5,94.69,0.112,100,20.9,16.4,86,1007.9,100.0,7.4,62,0.2,1
10.8,10.8,9.4,91.14,0.102,100,17.3,15.0,57,1007.6,100.0,2.5,58,0.2,1
10.8,10.8,9.4,91.05,0.076,100,23.4,15.2,56,1007.7,100.0,2.2,61,0.2,1
10.9,10.9,10.1,94.81,0.016,100,28.4,20.2,49,1007.7,100.0,2.9,32,0.1,0
11.4,11.4,10.1,92.03,0.29,100,30.2,15.7,29,1008.5,100.0,3.1,15,0.1,0
10.9,10.9,9.5,91.32,0.758,100,37.1,19.4,37,1009.3,100.0,10.1,4,0.0,0
10.8,10.8,9.0,88.12,0.508,100,34.6,19.9,38,1010.3,100.0,15.9,0,0.0,0
10.2,10.2,8.5,88.88,0.056,100,33.7,23.7,27,1011.4,100.0,14.9,0,0.0,0
10.2,10.2,8.4,88.54,0.056,100,33.5,20.3,17,1012.2,100.0,14.2,0,0.0,0
9.6,7.2,8.0,89.68,0.562,100,35.3,17.4,9,1012.9,100.0,9.1,0,0.0,0
9.1,6.8,7.4,89.19,0.178,100,40.7,15.5,357,1013.4,100.0,7.4,0,0.0,0
8.7,5.7,6.9,88.68,0.033,100,33.5,20.6,357,1013.2,100.0,15.7,0,0.0,0
8.6,5.4,6.8,88.77,0.313,100,35.5,22.5,7,1014.1,100.0,16.0,0,0.0,0
8.6,5.6,6.8,88.8,0.033,100,44.6,20.3,359,1015.1,100.0,12.0,0,0.0,0
8.2,5.4,6.8,91.39,0.033,100,42.8,17.2,357,1016.2,100.0,10.9,0,0.0,0
8.1,5.2,6.8,91.71,0.0,0,36.7,18.5,359,1017.2,100.0,8.1,5,0.0,0
8.6,6.2,6.9,88.77,0.0,0,42.1,15.5,7,1017.9,100.0,11.2,35,0.1,0
9.2,6.5,7.3,87.95,0.0,0,33.5,18.8,7,1018.9,100.0,13.4,99,0.4,1
10.2,10.2,7.3,81.77,0.0,0,36.1,21.7,360,1019.6,100.0,14.3,225,0.8,2
10.9,10.9,7.3,78.05,0.0,0,31.7,14.8,11,1020.3,100.0,16.0,365,1.3,4
12.5,12.5,7.4,70.68,0.0,0,28.1,25.1,29,1020.5,98.4,16.0,717,2.6,7
14.6,14.6,7.9,64.28,0.0,0,32.1,20.1,13,1020.6,83.4,16.0,764,2.8,8
15.3,15.3,7.3,59.02,0.0,0,30.0,16.5,1,1020.7,87.8,16.0,747,2.7,7
15.3,15.3,7.9,61.3,0.0,0,27.7,12.3,38,1021.1,94.2,16.0,383,1.4,4
14.3,14.3,6.8,60.71,0.0,0,19.1,18.2,2,1020.9,100.0,16.0,275,1.0,3
14.6,14.6,6.8,59.28,0.0,0,14.8,15.1,17,1020.9,100.0,16.0,240,0.9,2
14.6,14.6,6.8,59.35,0.0,0,14.8,12.9,1,1021.6,100.0,16.0,200,0.7,2
14.2,14.2,6.2,58.91,0.0,0,13.0,14.7,6,1022.0,99.6,16.0,124,0.4,1
13.2,13.2,5.7,60.74,0.0,0,17.6,11.2,353,1022.2,89.0,16.0,61,0.2,1
11.9,11.9,5.1,63.31,0.0,0,13.7,8.0,355,1022.8,2.9,16.0,9,0.0,0
7.8,6.9,5.1,82.68,0.0,0,16.2,6.3,349,1023.4,2.9,16.0,0,0.0,0
7.1,5.9,4.6,83.97,0.0,0,14.8,6.6,291,1023.1,2.9,16.0,0,0.0,0
6.1,6.1,4.5,88.96,0.0,0,12.2,0.8,42,1023.0,2.9,16.0,0,0.0,0
5.4,5.4,3.9,89.94,0.0,0,9.0,0.2,8,1023.1,2.9,16.0,0,0.0,0
4.4,4.4,3.1,91.84,0.0,0,13.3,0.8,18,1022.6,2.9,4.0,0,0.0,0
4.1,4.1,2.7,90.95,0.0,0,10.8,0.3,7,1021.5,5.2,5.2,0,0.0,0
4.2,4.2,3.4,94.7,0.0,0,6.8,0.3,5,1021.7,3.2,14.3,0,0.0,0
0.2,0.2,-0.2,97.5,0.0,0,4.7,0.2,1,1022.4,3.2,13.3,0,0.0,0
1.6,1.6,0.3,91.44,0.0,0,4.7,0.2,2,1022.6,3.2,10.8,0,0.0,0
2.3,2.3,1.4,93.94,0.0,0,5.0,0.7,14,1022.0,1.6,3.5,22,0.1,0
5.3,5.3,3.9,90.7,0.0,0,7.2,0.8,17,1022.2,3.2,14.2,119,0.4,1
7.4,7.4,4.9,84.11,0.0,0,10.1,0.0,0,1022.4,3.2,16.0,233,0.8,2
9.6,9.6,4.4,70.02,0.0,0,9.7,4.6,83,1022.0,3.2,16.0,379,1.4,4
11.9,11.9,4.0,58.44,0.0,0,8.3,6.5,55,1022.1,3.2,16.0,459,1.7,5
13.1,13.1,3.5,51.94,0.0,0,10.8,0.0,0,1021.9,32.4,16.0,549,2.0,5
14.2,14.2,5.1,54.47,0.0,0,7.6,10.0,142,1020.7,3.2,16.0,530,1.9,5
14.7,14.7,6.2,56.65,0.0,0,11.2,6.4,117,1019.9,3.2,16.0,467,1.7,5
15.2,15.2,6.2,54.77,0.0,0,15.8,16.4,139,1019.9,26.9,16.0,333,1.2,3
14.7,14.7,6.2,57.08,0.0,0,18.7,11.8,120,1018.4,46.0,16.0,274,1.0,3
14.2,14.2,6.8,61.08,0.0,0,17.6,9.9,119,1018.3,29.9,16.0,210,0.8,2
13.7,13.7,5.8,58.89,0.0,0,11.9,13.2,158,1017.8,26.9,16.0,95,0.3,1
13.1,13.1,6.3,63.14,0.0,0,14.0,8.6,133,1017.0,100.0,16.0,41,0.1,0
11.4,11.4,7.4,76.36,0.033,100,15.1,9.3,131,1015.9,100.0,15.9,16,0.1,0
10.9,10.9,8.1,83.01,0.428,100,18.4,7.5,101,1016.2,100.0,15.6,3,0.0,0
10.3,10.3,8.5,89.01,0.856,100,16.9,7.8,157,1016.3,100.0,9.8,0,0.0,0
9.6,8.2,7.8,88.87,0.257,100,27.4,10.0,125,1015.5,100.0,13.4,0,0.0,0
9.5,9.0,7.8,88.86,0.257,100,24.8,5.9,81,1015.1,100.0,14.3,0,0.0,0
9.1,8.0,6.8,85.49,0.89,100,22.7,7.8,69,1014.7,100.0,11.6,0,0.0,0
9.1,7.4,6.9,85.82,0.0,0,24.5,11.2,66,1013.4,100.0,15.9,0,0.0,0
9.2,7.4,7.3,88.05,0.0,0,33.1,11.6,69,1012.4,100.0,15.9,0,0.0,0
9.6,8.1,6.8,82.64,0.0,0,32.0,10.1,69,1011.8,100.0,16.0,0,0.0,0
9.6,7.9,6.8,82.64,0.0,0,29.9,11.5,59,1011.4,100.0,15.9,0,0.0,0
9.6,7.6,6.3,80.05,0.257,100,22.7,13.7,67,1010.4,100.0,15.9,0,0.0,0
10.2,10.2,6.3,76.82,0.0,0,33.5,11.9,69,1010.2,100.0,16.0,3,0.0,0
10.2,10.2,6.3,76.27,0.0,0,41.8,10.3,69,1010.2,100.0,15.7,22,0.1,0
9.6,7.2,6.2,79.41,0.257,100,36.7,17.0,49,1009.8,100.0,10.2,47,0.2,0
9.2,7.4,6.3,82.08,0.428,100,36.4,11.9,67,1010.2,100.0,10.7,117,0.4,1
9.6,6.6,6.3,79.66,0.257,100,35.3,23.7,59,1009.8,100.0,15.8,188,0.7,2
10.3,10.3,6.8,79.06,0.428,100,35.3,19.5,67,1009.4,100.0,13.9,195,0.7,2
10.3,10.3,7.2,81.11,0.257,100,43.2,17.6,49,1009.2,100.0,10.8,228,0.8,2
10.9,10.9,7.8,81.22,0.428,100,37.1,16.2,49,1008.3,100.0,15.9,323,1.2,3
12.5,12.5,6.8,68.36,0.033,100,41.0,17.8,77,1008.0,100.0,16.0,325,1.2,3
14.2,14.2,6.6,60.46,0.0,0,35.3,12.7,69,1007.1,100.0,16.0,174,0.6,2
14.6,14.6,5.6,54.85,0.0,0,34.3,19.8,68,1007.0,100.0,16.0,126,0.5,1
14.6,14.6,5.1,53.05,0.0,0,47.9,14.1,68,1006.9,100.0,16.0,105,0.4,1
15.2,15.2,5.2,51.05,0.0,0,38.9,19.2,59,1006.9,100.0,16.0,69,0.2,1
15.2,15.2,5.7,52.92,0.0,0,46.4,18.3,59,1007.2,100.0,16.0,27,0.1,0
14.6,14.6,4.2,49.65,0.0,0,51.0,21.9,59,1007.4,100.0,16.0,6,0.0,0
14.1,14.1,1.8,43.19,0.0,0,42.6,28.0,59,1007.8,100.0,16.0,0,0.0,0
13.5,13.5,1.3,43.24,0.0,0,50.3,29.4,49,1008.0,49.1,16.0,0,0.0,0
13.1,13.1,0.8,42.84,0.0,0,43.2,23.1,58,1008.3,6.3,16.0,0,0.0,0
13.0,13.0,0.7,42.97,0.0,0,44.3,26.6,58,1008.5,14.0,16.0,0,0.0,0
12.4,12.4,0.7,44.78,0.0,0,44.6,22.7,58,1008.8,99.6,16.0,0,0.0,0
11.9,11.9,1.3,48.37,0.0,0,34.9,22.0,49,1008.9,98.4,16.0,0,0.0,0
11.4,11.4,1.3,49.95,0.0,0,34.3,19.2,59,1009.3,12.8,16.0,0,0.0,0
10.8,10.8,0.2,47.76,0.0,0,39.3,19.6,58,1009.9,2.9,16.0,0,0.0,0
10.2,10.2,-1.0,45.87,0.0,0,33.8,21.0,57,1010.6,2.9,16.0,0,0.0,0
9.5,6.9,-1.5,46.05,0.0,0,31.7,19.4,49,1011.4,1.6,16.0,22,0.1,0
10.2,10.2,-1.5,43.92,0.0,0,32.1,21.2,59,1012.1,1.6,16.0,158,0.6,2
11.9,11.9,-1.6,39.19,0.0,0,37.5,22.7,59,1012.7,0.9,16.0,340,1.2,3
13.1,13.1,-1.0,37.67,0.0,0,38.9,24.8,66,1013.6,0.9,16.0,530,1.9,5
14.2,14.2,0.2,38.37,0.0,0,32.4,22.8,67,1013.8,0.9,16.0,700,2.5,7
15.8,15.8,1.2,37.21,0.0,0,37.1,22.4,57,1013.9,0.9,16.0,829,3.0,8
16.9,16.9,2.2,37.34,0.0,0,34.3,14.1,78,1013.8,0.9,16.0,907,3.3,9
17.4,17.4,2.8,37.72,0.0,0,41.8,17.6,50,1013.6,0.9,16.0,935,3.4,9
18.1,18.1,3.0,36.48,0.0,0,33.5,15.8,77,1013.8,0.9,16.0,896,3.2,9
18.5,18.5,1.8,32.8,0.0,0,35.3,18.9,60,1013.6,0.9,16.0,791,2.8,8
18.5,18.5,1.3,31.59,0.0,0,37.3,18.7,79,1014.0,0.9,16.0,631,2.3,6
18.5,18.5,1.8,32.62,0.0,0,35.3,15.1,66,1014.3,0.0,16.0,440,1.6,4
18.0,18.0,0.7,31.1,0.0,0,31.7,16.9,53,1014.5,0.0,16.0,248,0.9,2
16.3,16.3,0.1,33.24,0.0,0,21.2,15.6,60,1014.9,0.0,16.0,85,0.3,1
14.0,14.0,-0.1,38.08,0.0,0,20.9,8.4,79,1015.4,0.0,16.0,10,0.0,0
11.8,11.8,0.5,45.85,0.0,0,15.1,1.5,26,1016.4,0.0,16.0,0,0.0,0
9.5,8.8,0.7,54.23,0.0,0,20.9,6.4,91,1016.9,0.0,16.0,0,0.0,0
10.0,8.7,0.8,53.04,0.0,0,19.4,9.1,105,1017.3,0.0,16.0,0,0.0,0
7.0,6.1,1.6,68.4,0.0,0,16.9,6.1,85,1017.5,0.0,16.0,0,0.0,0
4.9,3.6,1.9,80.59,0.0,0,14.8,6.1,77,1017.4,0.0,16.0,0,0.0,0
4.8,3.4,1.4,78.77,0.0,0,16.9,6.2,40,1017.0,0.0,16.0,0,0.0,0
3.2,1.1,-0.6,76.4,0.0,0,16.6,7.8,43,1017.7,0.0,16.0,0,0.0,0
2.3,0.7,-0.6,81.2,0.0,0,16.9,5.8,61,1018.1,0.0,16.0,0,0.0,0
1.3,1.3,-1.5,81.41,0.0,0,13.3,1.3,4,1018.6,0.9,16.0,0,0.0,0
2.8,0.6,-0.1,81.29,0.0,0,14.0,7.8,55,1018.8,0.0,16.0,27,0.1,0
8.0,7.2,0.2,57.82,0.0,0,21.2,6.0,67,1019.2,0.0,16.0,159,0.6,2
9.6,7.7,0.7,54.02,0.0,0,20.5,12.6,109,1019.5,0.0,16.0,343,1.2,3
11.4,11.4,1.8,51.52,0.0,0,17.6,12.4,104,1019.4,0.0,16.0,534,1.9,5
13.2,13.2,2.3,47.68,0.0,0,17.3,8.5,142,1019.9,0.0,16.0,702,2.5,7
15.2,15.2,3.6,45.59,0.0,0,17.6,14.4,134,1019.5,0.0,16.0,832,3.0,8
16.8,16.8,5.5,47.08,0.0,0,31.7,15.0,130,1018.6,0.9,16.0,921,3.3,9
16.9,16.9,4.9,45.08,0.0,0,30.8,15.1,170,1018.9,0.9,16.0,943,3.4,9
17.0,17.0,3.8,41.33,0.0,0,26.1,10.4,150,1019.1,1.6,16.0,907,3.3,9
17.5,17.5,3.3,38.69,0.0,0,30.8,13.3,147,1018.8,2.9,16.0,692,2.5,7
17.5,17.5,2.7,37.3,0.0,0,18.4,15.4,163,1018.4,2.9,16.0,452,1.6,5
16.0,16.0,1.7,38.0,0.0,0,26.3,20.3,153,1017.9,2.9,16.0,286,1.0,3
14.2,14.2,1.1,40.93,0.0,0,22.7,18.4,148,1018.1,2.9,16.0,153,0.6,2
13.2,13.2,-1.1,37.13,0.0,0,24.5,14.4,147,1018.3,3.2,16.0,49,0.2,0
11.5,11.5,-0.5,43.68,0.0,0,28.8,11.4,138,1017.7,3.2,16.0,6,0.0,0
11.4,11.4,-0.3,44.52,0.0,0,29.5,10.7,121,1018.4,3.2,16.0,0,0.0,0
11.4,11.4,0.7,47.93,0.0,0,32.8,5.1,132,1019.4,3.2,16.0,0,0.0,0
11.4,11.4,1.1,48.97,0.0,0,32.8,9.1,109,1019.4,26.9,16.0,0,0.0,0
12.0,12.0,1.0,47.06,0.0,0,37.1,13.2,127,1018.8,36.8,16.0,0,0.0,0
12.0,12.0,1.7,49.38,0.0,0,27.7,18.4,127,1018.8,3.2,16.0,0,0.0,0
11.8,11.8,2.2,51.51,0.0,0,32.4,9.7,126,1018.8,3.2,16.0,0,0.0,0
11.2,11.2,2.2,54.2,0.0,0,20.2,7.7,118,1019.3,3.2,16.0,0,0.0,0
10.7,10.7,2.4,56.33,0.0,0,16.9,7.7,107,1019.7,3.2,16.0,0,0.0,0
9.3,8.3,2.3,61.58,0.0,0,14.0,7.5,94,1020.2,2.9,16.0,0,0.0,0
8.8,7.7,2.9,66.44,0.0,0,12.6,7.6,97,1020.7,1.6,16.0,24,0.1,0
11.3,11.3,3.9,60.66,0.0,0,23.8,9.6,129,1021.1,1.6,16.0,147,0.5,1
14.2,14.2,5.1,54.39,0.0,0,33.8,16.4,150,1021.6,1.6,16.0,327,1.2,3
17.3,17.3,6.0,47.37,0.0,0,31.7,17.9,158,1021.6,0.9,16.0,519,1.9,5
19.0,19.0,4.9,39.4,0.0,0,38.9,21.1,156,1021.5,0.0,16.0,696,2.5,7
19.5,19.5,5.4,39.7,0.0,0,37.8,23.5,149,1021.2,0.0,16.0,838,3.0,8
20.2,20.2,5.8,39.08,0.0,0,37.9,22.1,142,1021.0,0.9,16.0,925,3.3,9
21.3,21.3,5.8,36.52,0.0,0,37.8,21.7,140,1020.8,0.9,16.0,931,3.4,9
21.3,21.3,5.8,36.5,0.0,0,37.1,21.5,147,1020.5,0.9,16.0,878,3.2,9
21.4,21.4,5.3,35.09,0.0,0,38.9,24.2,146,1020.1,0.9,16.0,799,2.9,8
21.4,21.4,4.9,33.91,0.0,0,40.7,26.4,139,1019.3,0.9,16.0,647,2.3,6
21.0,21.0,4.2,33.22,0.0,0,44.6,23.4,139,1019.3,0.9,16.0,458,1.6,5
20.4,20.4,3.3,32.35,0.0,0,44.4,22.6,147,1019.0,0.9,15.8,262,0.9,3
18.6,18.6,2.3,33.67,0.0,0,35.4,20.9,137,1018.5,0.9,16.0,89,0.3,1
15.3,15.3,1.7,39.88,0.0,0,46.4,14.4,135,1019.0,1.6,15.8,12,0.0,0
14.5,14.5,1.2,40.4,0.0,0,42.1,16.4,135,1019.4,0.9,16.0,0,0.0,0
12.9,12.9,1.8,46.73,0.0,0,25.9,10.8,119,1019.4,0.9,16.0,0,0.0,0
13.0,13.0,3.2,51.28,0.0,0,22.7,13.2,126,1019.2,0.9,16.0,0,0.0,0
13.3,13.3,4.3,54.38,0.0,0,20.5,12.0,139,1019.8,0.9,16.0,0,0.0,0
13.5,13.5,3.9,52.22,0.0,0,24.1,10.5,143,1020.2,1.6,16.0,0,0.0,0
13.6,13.6,4.0,52.09,0.0,0,22.0,9.4,156,1020.3,1.6,16.0,0,0.0,0
12.2,12.2,4.5,59.42,0.0,0,14.8,1.0,6,1021.9,89.0,16.0,0,0.0,0
12.0,12.0,5.8,66.13,0.0,0,11.5,5.5,78,1022.1,38.0,15.9,0,0.0,0
13.9,13.9,4.6,53.35,0.0,0,19.4,7.9,139,1021.9,100.0,15.9,0,0.0,0
14.0,14.0,4.5,52.61,0.0,0,17.6,9.7,138,1021.9,6.3,16.0,23,0.1,0
15.3,15.3,3.3,44.79,0.0,0,26.3,10.5,149,1022.2,26.9,16.0,77,0.3,1
16.4,16.4,3.2,41.25,0.0,0,38.2,11.0,167,1022.3,3.2,16.0,194,0.7,2
18.5,18.5,4.7,40.21,0.0,0,32.8,10.6,139,1022.5,3.2,16.0,390,1.4,4
20.8,20.8,5.4,36.59,0.0,0,31.7,16.8,179,1022.4,2.9,16.0,626,2.3,6
23.0,23.0,7.6,37.17,0.0,0,31.7,17.0,186,1022.2,2.9,16.0,783,2.8,8
25.8,25.8,10.3,37.74,0.0,0,29.5,12.8,164,1021.3,2.9,16.0,905,3.3,9
26.4,26.4,13.2,44.08,0.0,0,36.4,18.7,185,1021.0,2.9,16.0,843,3.0,8
27.0,27.1,13.8,44.27,0.0,0,35.3,21.6,167,1021.1,45.7,16.0,898,3.2,9
27.5,27.5,14.5,44.91,0.0,0,33.3,17.6,181,1021.0,26.5,16.0,768,2.8,8
28.0,27.8,13.9,42.0,0.0,0,26.6,20.5,120,1020.4,88.5,16.0,419,1.5,4
26.9,26.9,12.5,40.74,0.0,0,26.6,21.2,155,1020.3,77.9,16.0,316,1.1,3
24.7,24.7,10.9,41.88,0.0,0,31.0,18.5,139,1020.6,99.6,16.0,183,0.7,2
23.6,23.6,8.3,37.61,0.0,0,35.6,18.0,139,1020.6,99.6,16.0,62,0.2,1
22.0,22.0,7.1,38.4,0.0,0,40.0,11.7,121,1020.9,100.0,16.0,7,0.0,0
20.4,20.4,5.1,36.87,0.0,0,41.0,14.7,137,1021.6,100.0,16.0,0,0.0,0
19.7,19.7,4.4,36.49,0.0,0,35.3,10.1,129,1022.1,100.0,16.0,0,0.0,0
19.6,19.6,6.1,41.39,0.0,0,27.4,6.7,122,1022.2,100.0,16.0,0,0.0,0
19.4,19.4,6.7,43.61,0.0,0,16.6,4.8,122,1022.4,100.0,16.0,0,0.0,0
20.0,20.0,7.8,45.32,0.0,0,15.1,0.8,5,1022.3,100.0,16.0,0,0.0,0
18.9,18.9,8.8,51.91,0.0,0,13.0,0.2,8,1021.7,100.0,16.0,0,0.0,0
18.4,18.4,8.8,53.62,0.0,0,16.6,5.6,171,1021.2,91.9,16.0,0,0.0,0
16.8,16.8,8.8,59.28,0.0,0,10.8,1.4,12,1021.3,3.2,16.0,0,0.0,0
15.7,15.7,9.3,65.57,0.0,0,12.2,7.1,96,1021.2,3.2,16.0,0,0.0,0
15.7,15.7,9.3,65.79,0.0,0,11.9,7.7,61,1022.2,3.2,16.0,18,0.1,0
17.3,17.3,9.3,59.19,0.0,0,14.4,8.9,119,1022.7,3.2,16.0,123,0.4,1
19.6,19.6,9.2,51.08,0.0,0,17.6,7.9,132,1023.5,3.2,16.0,245,0.9,2
21.8,21.8,8.2,41.66,0.0,0,19.1,10.8,179,1023.9,13.1,16.0,467,1.7,5
23.9,23.9,9.7,40.58,0.0,0,19.8,11.1,183,1023.7,8.8,16.0,656,2.4,7
25.7,25.7,12.3,43.28,0.0,0,13.0,10.7,154,1023.9,8.8,16.0,739,2.7,7
26.2,26.2,13.7,46.19,0.0,0,11.5,11.4,116,1024.4,36.8,16.0,477,1.7,5
25.8,25.8,12.3,43.15,0.0,0,12.2,11.1,153,1023.2,3.2,16.0,379,1.4,4
25.4,25.4,11.8,42.68,0.0,0,18.0,9.0,161,1022.6,3.2,16.0,320,1.2,3
26.5,26.5,13.1,43.52,0.0,0,11.2,1.0,24,1023.2,3.2,16.0,370,1.3,4
27.0,27.0,13.4,43.25,0.0,0,17.3,10.3,149,1022.6,2.9,16.0,412,1.5,4
26.4,26.4,12.2,41.23,0.0,0,14.0,14.3,131,1022.4,2.9,16.0,258,0.9,3
25.8,25.8,8.8,34.13,0.0,0,16.9,14.6,129,1021.9,2.9,16.0,208,0.7,2
24.0,24.0,6.5,32.56,0.0,0,22.3,11.1,112,1022.0,2.9,16.0,79,0.3,1
22.3,22.3,4.6,31.38,0.0,0,20.2,10.9,120,1022.1,2.9,16.0,12,0.0,0
20.7,20.7,4.7,35.08,0.0,0,26.3,9.6,139,1022.4,2.9,16.0,0,0.0,0
18.9,18.9,3.9,36.81,0.0,0,14.0,7.3,149,1023.2,1.6,16.0,0,0.0,0
